source_id,source_row,bus,source_status,pmin_mw,pmin_pu,pmax_mw,pmax_pu,gap_uncertified_secure_commitment,gap_uncertified_secure_dispatch_mw,gap_uncertified_secure_dispatch_pu,mip_gap,requested_mip_gap,independent_security_verification,price_status,price_per_mwh,price_per_pu_hour
gen-row-0348,348,6349,0,1.92,0.0192,6.4,0.064,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0349,349,6349,1,108.9,1.089,363.0,3.63,1,363.00000000000006,3.630000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0350,350,6349,1,108.9,1.089,363.0,3.63,1,363.00000000000006,3.630000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0351,351,6349,0,15.45,0.1545,51.5,0.515,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0352,352,7005,1,48.9,0.489,163.0,1.63,1,162.99999999999997,1.6299999999999997,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0353,353,7006,1,48.9,0.489,163.0,1.63,1,163.0,1.63,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0354,354,7007,1,48.9,0.489,163.0,1.63,1,163.0,1.63,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0355,355,7008,1,48.9,0.489,163.0,1.63,1,163.0,1.63,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0356,356,7009,1,48.9,0.489,163.0,1.63,1,163.0,1.63,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0357,357,7015,0,1.2,0.012,4.0,0.04,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0358,358,7021,1,6.72,0.0672,22.4,0.22399999999999998,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0359,359,7022,1,14.22,0.1422,47.4,0.474,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0360,360,7023,1,14.22,0.1422,47.4,0.474,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0361,361,7024,1,28.44,0.2844,94.8,0.948,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0362,362,7025,0,0.96,0.0096,3.2,0.032,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0363,363,7031,1,29.1,0.29100000000000004,29.1,0.29100000000000004,1,29.100000000000005,0.29100000000000004,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0364,364,7032,1,7.5,0.075,7.5,0.075,1,7.5,0.075,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0365,365,7033,1,7.5,0.075,7.5,0.075,1,7.5,0.075,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0366,366,7034,0,1.32,0.0132,4.4,0.044000000000000004,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0367,367,7045,1,56.53,0.5653,188.45,1.8844999999999998,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0368,368,7046,1,56.53,0.5653,188.45,1.8844999999999998,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0369,369,7061,1,34.47,0.3447,114.9,1.149,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0370,370,7062,1,34.47,0.3447,114.9,1.149,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0371,371,7063,1,34.47,0.3447,114.9,1.149,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0372,372,7064,1,34.47,0.3447,114.9,1.149,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0373,373,7065,1,34.47,0.3447,114.9,1.149,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0374,374,7066,1,34.47,0.3447,114.9,1.149,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0375,375,7079,1,68.59,0.6859000000000001,228.65,2.2865,1,228.65000000000006,2.2865000000000006,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0376,376,7080,1,68.59,0.6859000000000001,228.65,2.2865,1,228.65000000000006,2.2865000000000006,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0377,377,7081,1,68.59,0.6859000000000001,228.65,2.2865,1,228.65000000000006,2.2865000000000006,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0378,378,7082,1,68.59,0.6859000000000001,228.65,2.2865,1,228.65000000000006,2.2865000000000006,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0379,379,7098,1,406.29,4.0629,1354.3,13.543,1,1354.3,13.543,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0380,380,7099,1,406.29,4.0629,1354.3,13.543,1,1346.8349672079673,13.468349672079674,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0381,381,7107,1,45.0,0.45,150.0,1.5,1,150.0,1.5,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0382,382,7108,1,15.3,0.153,51.0,0.51,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0383,383,7109,1,15.3,0.153,51.0,0.51,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0384,384,7110,1,58.8,0.588,196.0,1.96,1,196.00000000000003,1.9600000000000002,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0385,385,7111,1,58.8,0.588,196.0,1.96,1,196.00000000000003,1.9600000000000002,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0386,386,7112,1,58.8,0.588,196.0,1.96,1,196.00000000000003,1.9600000000000002,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0387,387,7113,1,58.8,0.588,196.0,1.96,1,196.00000000000003,1.9600000000000002,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0388,388,7114,1,58.8,0.588,196.0,1.96,1,196.00000000000003,1.9600000000000002,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0389,389,7115,1,58.8,0.588,196.0,1.96,1,196.00000000000003,1.9600000000000002,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0390,390,7121,0,1.11,0.0111,3.7,0.037000000000000005,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0391,391,7122,0,1.29,0.0129,4.3,0.043,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0392,392,7133,1,4.89,0.0489,16.3,0.163,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0393,393,7134,1,61.97,0.6197,206.55,2.0655,1,206.55,2.0655,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0394,394,7135,1,61.97,0.6197,206.55,2.0655,1,206.55,2.0655,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0395,395,7136,1,61.97,0.6197,206.55,2.0655,1,206.55,2.0655,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0396,396,7137,1,61.97,0.6197,206.55,2.0655,1,206.55,2.0655,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0397,397,7138,1,114.21,1.1421,380.7,3.807,1,380.70000000000005,3.8070000000000004,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0398,398,7139,1,17.7,0.177,59.0,0.59,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0399,399,7140,1,17.7,0.177,59.0,0.59,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0400,400,7141,1,17.7,0.177,59.0,0.59,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0401,401,7142,1,17.7,0.177,59.0,0.59,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0402,402,7146,1,3.06,0.030600000000000002,10.2,0.102,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0403,403,7162,1,33.18,0.3318,110.6,1.1059999999999999,1,110.6,1.1059999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0404,404,7163,1,33.18,0.3318,110.6,1.1059999999999999,1,110.6,1.1059999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0405,405,7164,1,33.18,0.3318,110.6,1.1059999999999999,1,110.6,1.1059999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0406,406,7165,1,33.18,0.3318,110.6,1.1059999999999999,1,110.6,1.1059999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0407,407,7166,1,33.18,0.3318,110.6,1.1059999999999999,1,110.6,1.1059999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0408,408,7167,1,33.2,0.332,110.6,1.1059999999999999,1,110.6,1.1059999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0409,409,7168,1,26.32,0.2632,87.72,0.8772,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0410,410,7169,1,26.3,0.263,87.72,0.8772,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0411,411,7170,1,105.26,1.0526,350.87,3.5087,1,350.87,3.5087,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0412,412,7189,1,2.07,0.0207,6.9,0.069,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0413,413,7190,1,14.4,0.14400000000000002,48.0,0.48,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0414,414,7191,0,1.5,0.015,5.0,0.05,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0415,415,7192,1,10.5,0.105,35.0,0.35,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0416,416,7193,1,2.25,0.0225,7.5,0.075,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0417,417,7194,1,69.28,0.6928,230.95,2.3095,1,230.95,2.3095,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0418,418,7195,1,69.28,0.6928,230.95,2.3095,1,230.95,2.3095,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0419,419,7196,1,69.28,0.6928,230.95,2.3095,1,230.95,2.3095,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0420,420,7197,1,69.28,0.6928,230.95,2.3095,1,230.95,2.3095,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0421,421,7207,0,1.2,0.012,4.0,0.04,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0422,422,7208,1,229.5,2.295,765.0,7.65,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0423,423,7209,1,229.5,2.295,765.0,7.65,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0424,424,7210,1,53.55,0.5355,178.5,1.785,1,178.50000000000003,1.7850000000000004,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0425,425,7211,1,53.55,0.5355,178.5,1.785,1,178.50000000000003,1.7850000000000004,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0426,426,7212,1,53.55,0.5355,178.5,1.785,1,178.50000000000003,1.7850000000000004,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0427,427,7266,1,91.38,0.9138,304.6,3.0460000000000003,1,304.6000000000001,3.0460000000000007,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0428,428,7267,1,27.19,0.27190000000000003,90.64,0.9064,1,90.64000000000001,0.9064000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0429,429,7268,1,27.19,0.27190000000000003,90.64,0.9064,1,90.64000000000001,0.9064000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0430,430,7269,1,27.19,0.27190000000000003,90.64,0.9064,1,90.64000000000001,0.9064000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0431,431,7270,1,54.38,0.5438000000000001,181.28,1.8128,1,181.28000000000003,1.8128000000000002,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0432,432,7280,0,7.71,0.0771,25.7,0.257,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0433,433,7281,0,4.5,0.045,15.0,0.15,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0434,434,7284,0,2.25,0.0225,7.5,0.075,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0435,435,7285,1,21.22,0.2122,21.22,0.2122,1,21.22,0.2122,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0436,436,7286,1,21.22,0.2122,21.22,0.2122,1,21.22,0.2122,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0437,437,7287,1,21.22,0.2122,21.22,0.2122,1,21.22,0.2122,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0438,438,7288,1,21.22,0.2122,21.22,0.2122,1,21.22,0.2122,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0439,439,7289,1,42.45,0.42450000000000004,42.45,0.42450000000000004,1,42.45,0.42450000000000004,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0440,440,7307,1,29.0,0.29,96.68,0.9668000000000001,1,96.67999999999998,0.9667999999999998,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0441,441,7308,1,29.0,0.29,96.68,0.9668000000000001,1,96.67999999999998,0.9667999999999998,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0442,442,7309,0,29.0,0.29,96.68,0.9668000000000001,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0443,443,7310,1,29.0,0.29,96.68,0.9668000000000001,1,96.67999999999998,0.9667999999999998,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0444,444,7311,1,58.01,0.5801,193.37,1.9337,1,193.36999999999995,1.9336999999999995,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0445,445,7323,1,37.34,0.3734,124.48,1.2448000000000001,1,124.48000000000002,1.2448000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0446,446,7324,1,37.34,0.3734,124.48,1.2448000000000001,1,124.48000000000002,1.2448000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0447,447,7325,1,37.34,0.3734,124.48,1.2448000000000001,1,124.48000000000002,1.2448000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0448,448,7326,1,37.34,0.3734,124.48,1.2448000000000001,1,124.48000000000002,1.2448000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0449,449,7329,1,30.57,0.3057,101.9,1.0190000000000001,1,101.9,1.0190000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0450,450,7334,0,1.41,0.0141,4.7,0.047,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0451,451,7335,1,136.05,1.3605,453.5,4.535,1,453.5,4.535,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0452,452,7349,1,94.15,0.9415,313.83,3.1382999999999996,1,313.83,3.1382999999999996,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0453,453,7350,1,94.15,0.9415,313.83,3.1382999999999996,1,313.83,3.1382999999999996,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0454,454,7351,1,94.15,0.9415,313.83,3.1382999999999996,1,313.83,3.1382999999999996,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0455,455,7352,1,94.15,0.9415,313.83,3.1382999999999996,1,313.83,3.1382999999999996,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0456,456,7353,1,205.26,2.0526,684.2,6.8420000000000005,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0457,457,7354,1,205.26,2.0526,684.2,6.8420000000000005,1,684.1999999999998,6.841999999999998,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0458,458,7355,1,205.26,2.0526,684.2,6.8420000000000005,1,684.1999999999998,6.841999999999998,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0459,459,7356,1,205.0,2.05,684.2,6.8420000000000005,1,684.2000000000002,6.842000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0460,460,7357,1,4.89,0.0489,16.3,0.163,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0461,461,7358,1,67.56,0.6756,225.2,2.252,1,225.20000000000002,2.2520000000000002,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0462,462,7359,1,67.56,0.6756,225.2,2.252,1,225.20000000000002,2.2520000000000002,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0463,463,7360,1,67.56,0.6756,225.2,2.252,1,225.20000000000002,2.2520000000000002,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0464,464,7361,1,30.81,0.3081,102.7,1.0270000000000001,1,102.70000000000002,1.0270000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0465,465,7369,1,32.18,0.3218,107.27,1.0727,1,107.27,1.0727,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0466,466,7370,1,32.18,0.3218,107.27,1.0727,1,107.27,1.0727,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0467,467,7371,1,32.18,0.3218,107.27,1.0727,1,107.27,1.0727,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0468,468,7372,1,32.18,0.3218,107.27,1.0727,1,107.27,1.0727,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0469,469,7373,1,32.18,0.3218,107.27,1.0727,1,107.27,1.0727,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0470,470,7374,1,32.18,0.3218,107.27,1.0727,1,107.27,1.0727,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0471,471,7375,1,55.1,0.551,183.66,1.8366,1,183.66,1.8366,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0472,472,7376,1,55.1,0.551,183.66,1.8366,1,183.66,1.8366,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0473,473,7377,1,55.1,0.551,183.66,1.8366,1,183.66,1.8366,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0474,474,7378,1,55.1,0.551,183.66,1.8366,1,183.66,1.8366,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0475,475,7379,1,55.1,0.551,183.66,1.8366,1,183.66,1.8366,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0476,476,7389,1,162.84,1.6284,542.8,5.428,1,542.8,5.428,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0477,477,7400,1,21.6,0.21600000000000003,72.0,0.72,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0478,478,7400,1,21.6,0.21600000000000003,72.0,0.72,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0479,479,7400,1,21.6,0.21600000000000003,72.0,0.72,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0480,480,7400,1,21.6,0.21600000000000003,72.0,0.72,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0481,481,7400,1,43.2,0.43200000000000005,144.0,1.44,1,144.00000000000003,1.4400000000000004,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0482,482,7400,1,133.92,1.3392,446.4,4.4639999999999995,1,446.4,4.4639999999999995,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0483,483,7406,1,18.93,0.1893,63.1,0.631,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0484,484,7406,1,93.0,0.93,310.0,3.1,1,310.00000000000006,3.1000000000000005,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0485,485,7414,1,30.72,0.3072,102.4,1.024,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0486,486,7419,1,26.46,0.2646,88.2,0.882,1,88.19999999999999,0.8819999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0487,487,7419,1,26.46,0.2646,88.2,0.882,1,88.19999999999999,0.8819999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0488,488,7422,1,2.04,0.0204,6.8,0.068,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0489,489,7422,1,51.66,0.5166,172.2,1.722,1,172.2,1.722,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0490,490,7422,1,51.66,0.5166,172.2,1.722,1,172.2,1.722,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0491,491,7422,1,33.75,0.3375,112.5,1.125,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0492,492,7422,1,33.75,0.3375,112.5,1.125,1,112.5,1.125,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0493,493,7422,1,33.75,0.3375,112.5,1.125,1,112.5,1.125,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0494,494,7422,1,33.75,0.3375,112.5,1.125,1,112.5,1.125,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0495,495,7422,1,57.33,0.5733,191.1,1.911,1,183.98110985968802,1.83981109859688,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0496,496,7422,1,51.66,0.5166,172.2,1.722,1,172.2,1.722,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0497,497,7422,1,51.66,0.5166,172.2,1.722,1,172.2,1.722,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0498,498,7422,1,51.66,0.5166,172.2,1.722,1,172.2,1.722,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0499,499,7428,1,30.16,0.3016,100.52,1.0051999999999999,1,100.51999999999998,1.0051999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0500,500,7428,1,39.0,0.39,130.0,1.3,1,129.99999999999997,1.2999999999999998,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0501,501,7428,1,39.0,0.39,130.0,1.3,1,129.99999999999997,1.2999999999999998,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0502,502,7428,1,30.16,0.3016,100.52,1.0051999999999999,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0503,503,7428,1,30.16,0.3016,100.52,1.0051999999999999,1,100.51999999999998,1.0051999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0504,504,7428,1,30.16,0.3016,100.52,1.0051999999999999,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0505,505,7428,1,30.16,0.3016,100.52,1.0051999999999999,1,100.51999999999998,1.0051999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0506,506,7428,1,30.16,0.3016,100.52,1.0051999999999999,1,100.51999999999998,1.0051999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0507,507,7428,1,22.5,0.225,75.0,0.75,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0508,508,7428,0,24.3,0.243,81.0,0.81,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0509,509,7428,1,3.51,0.0351,11.7,0.11699999999999999,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0510,510,8024,1,33.0,0.33,33.0,0.33,1,33.0,0.33,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0511,511,8033,0,70.48,0.7048000000000001,234.93,2.3493,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0512,512,8034,0,70.48,0.7048000000000001,234.93,2.3493,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0513,513,8035,0,70.48,0.7048000000000001,234.93,2.3493,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0514,514,8036,0,70.48,0.7048000000000001,234.93,2.3493,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0515,515,8046,1,51.8,0.518,172.67,1.7267,1,172.66999999999996,1.7266999999999997,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0516,516,8047,0,51.8,0.518,172.67,1.7267,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0517,517,8048,1,51.8,0.518,172.67,1.7267,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0518,518,8049,1,51.8,0.518,172.67,1.7267,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
